num	chr	marker	cm	bp	group	h	K
2387	Chr10	10_40259712	111.412	40259712	10	h02386	NA
2388	Chr10	10_40303556	111.412	40303556	10	h02387	NA
2389	Chr10	10_40347104	111.694	40347104	10	h02388	NA
2390	Chr10	10_40352606	111.694	40352606	10	h02389	NA
2391	Chr10	10_40391659	111.977	40391659	10	h02390	0.11676936
2392	Chr10	10_40418793	112.261	40418793	10	h02391	0.171799197
2393	Chr10	10_40489489	112.546	40489489	10	h02392	0.146879469
2394	Chr10	10_40502560	112.832	40502560	10	h02393	NA
2395	Chr10	10_40515977	112.832	40515977	10	h02394	NA
2396	Chr10	10_40538433	112.832	40538433	10	h02395	NA
2397	Chr10	10_40555570	113.397	40555570	10	h02396	NA
2398	Chr10	10_40574050	113.397	40574050	10	h02397	NA
2399	Chr10	10_40600377	113.397	40600377	10	h02398	NA
2400	Chr10	10_40705400	114.843	40705400	10	h02399	0.214737411
2401	Chr10	10_41011216	115.7	41011216	10	h02400	NA
2402	Chr10	10_41025787	115.7	41025787	10	h02401	NA
2403	Chr10	10_41170680	117.145	41170680	10	h02402	NA
2404	Chr10	10_41250185	117.145	41250185	10	h02403	NA
2405	Chr10	10_41291189	118.608	41291189	10	h02404	NA
2406	Chr10	10_41318536	118.608	41318536	10	h02405	NA
2407	Chr10	10_41337463	118.608	41337463	10	h02406	NA
2408	Chr10	10_41579041	118.608	41579041	10	h02407	NA
2409	Chr10	10_41650504	120.062	41650504	10	h02408	0.100145145
2410	Chr10	10_42473467	125.507	42473467	10	h02409	NA
2411	Chr10	10_42493708	125.507	42493708	10	h02410	NA
2412	Chr10	10_42496447	125.507	42496447	10	h02411	NA
2413	Chr10	10_42841439	125.791	42841439	10	h02412	NA
2414	Chr10	10_42847305	125.791	42847305	10	h02413	NA
2415	Chr10	10_42870277	125.791	42870277	10	h02414	NA
2416	Chr10	10_42883456	125.791	42883456	10	h02415	NA
2417	Chr10	10_42902698	126.074	42902698	10	h02416	0.136817388
2418	Chr10	10_42960689	126.356	42960689	10	h02417	0.120527993
2419	Chr10	10_42974713	126.752	42974713	10	h02418	0.213693678
2420	Chr10	10_43018614	126.864	43018614	10	h02419	0.259773183
2421	Chr10	10_43410136	129.933	43410136	10	h02420	NA
2422	Chr10	10_43456744	129.933	43456744	10	h02421	NA
2423	Chr10	10_43488441	129.933	43488441	10	h02422	NA
2424	Chr10	10_43524047	129.933	43524047	10	h02423	NA
2425	Chr10	10_43791292	131.37	43791292	10	h02424	NA
2426	Chr10	10_43813375	131.37	43813375	10	h02425	NA
2427	Chr10	10_43828527	131.37	43828527	10	h02426	NA
2428	Chr10	10_44326861	132.223	44326861	10	h02427	0.422713154
2429	Chr10	10_44702224	133.66	44702224	10	h02428	NA
2430	Chr10	10_44708647	133.66	44708647	10	h02429	NA
2431	Chr10	10_44754336	133.66	44754336	10	h02430	NA
2432	Chr10	10_44856151	134.512	44856151	10	h02431	0.175824981
2433	Chr10	10_44923242	134.801	44923242	10	h02432	NA
2434	Chr10	10_44946590	134.801	44946590	10	h02433	NA
2435	Chr10	10_44956340	135.09	44956340	10	h02434	NA
2436	Chr10	10_45040335	135.09	45040335	10	h02435	NA
2437	Chr10	10_45083025	135.09	45083025	10	h02436	NA
2438	Chr10	10_45081191	135.37	45081191	10	h02437	0.029685211
2439	Chr10	10_45111193	135.938	45111193	10	h02438	0.084170775
2440	Chr10	10_45209617	136.79	45209617	10	h02439	0.116461612
2441	Chr10	10_45243194	137.076	45243194	10	h02440	NA
2442	Chr10	10_45245086	137.076	45245086	10	h02441	NA
2443	Chr10	10_45345540	137.076	45345540	10	h02442	NA
2444	Chr10	10_45521328	137.654	45521328	10	h02443	NA
2445	Chr10	10_45526999	137.654	45526999	10	h02444	NA
2446	Chr10	10_45550230	138.232	45550230	10	h02445	0.100342923
2447	Chr10	10_45640909	138.797	45640909	10	h02446	0.154225637
2448	Chr10	10_46681050	145.827	46681050	10	h02447	NA
2449	Chr10	10_46744090	145.827	46744090	10	h02448	NA
2450	Chr10	10_46751704	145.827	46751704	10	h02449	NA
2451	Chr10	10_46954016	146.689	46954016	10	h02450	0.19006431
2452	Chr10	10_47339400	149.339	47339400	10	h02451	0.290023697
2453	Chr10	10_47584960	149.904	47584960	10	h02452	0.353614536
2454	Chr10	10_47976700	151.341	47976700	10	h02453	NA
2455	Chr10	10_48035532	151.341	48035532	10	h02454	NA
2456	Chr10	10_48040672	151.341	48040672	10	h02455	NA
2457	Chr10	10_48158621	151.341	48158621	10	h02456	NA
2458	Chr10	10_48165450	151.341	48165450	10	h02457	NA
2459	Chr10	10_48216572	151.909	48216572	10	h02458	NA
2460	Chr10	10_48226710	151.909	48226710	10	h02459	NA
2461	Chr10	10_48604685	153.363	48604685	10	h02460	0.275540585
2462	Chr10	10_48687947	153.649	48687947	10	h02461	0.201009627
2463	Chr10	10_48816916	154.812	48816916	10	h02462	0.140430845
2464	Chr10	10_48913458	155.38	48913458	10	h02463	NA
2465	Chr10	10_48926597	155.38	48926597	10	h02464	NA
2466	Chr10	10_48971799	155.38	48971799	10	h02465	NA
2467	Chr10	10_49049676	155.38	49049676	10	h02466	NA
2468	Chr10	10_49209400	156.529	49209400	10	h02467	0.072760074
2469	Chr10	10_49211242	156.812	49211242	10	h02468	NA
2470	Chr10	10_49215023	156.812	49215023	10	h02469	NA
2471	Chr10	10_49407876	156.812	49407876	10	h02470	NA
2472	Chr10	10_49413659	156.812	49413659	10	h02471	NA
2473	Chr10	10_49478690	156.812	49478690	10	h02472	NA
2474	Chr10	10_49499602	156.812	49499602	10	h02473	NA
2475	Chr10	10_49648433	156.812	49648433	10	h02474	NA
2476	Chr10	10_49661057	156.812	49661057	10	h02475	NA
2477	Chr10	10_49690507	156.812	49690507	10	h02476	NA
2478	Chr10	10_49834960	157.962	49834960	10	h02477	NA
2479	Chr10	10_49877594	157.962	49877594	10	h02478	NA
2480	Chr10	10_50042612	159.717	50042612	10	h02479	0.24902776
2481	Chr10	10_50157356	160.001	50157356	10	h02480	NA
2482	Chr10	10_50211780	160.001	50211780	10	h02481	NA
2483	Chr10	10_50340647	161.144	50340647	10	h02482	0.101581494
2484	Chr10	10_50610094	164.124	50610094	10	h02483	NA
2485	Chr10	10_50617935	164.124	50617935	10	h02484	NA
2486	Chr10	10_50637020	164.124	50637020	10	h02485	NA
2487	Chr10	10_50643157	164.124	50643157	10	h02486	NA
2488	Chr10	10_50646649	164.124	50646649	10	h02487	NA
2489	Chr10	10_50691019	164.124	50691019	10	h02488	NA
2490	Chr10	10_50692976	164.124	50692976	10	h02489	NA
2491	Chr10	10_50749505	164.411	50749505	10	h02490	NA
2492	Chr10	10_50751560	164.411	50751560	10	h02491	NA
2493	Chr10	10_50769503	164.697	50769503	10	h02492	0.068802509
2494	Chr10	10_50811803	165.262	50811803	10	h02493	NA
2495	Chr10	10_50813508	165.262	50813508	10	h02494	NA
2496	Chr10	10_50974120	165.543	50974120	10	h02495	NA
2497	Chr10	10_50979491	165.543	50979491	10	h02496	NA
2498	Chr10	10_50988586	165.543	50988586	10	h02497	NA
2499	Chr10	10_51020347	165.823	51020347	10	h02498	NA
2500	Chr10	10_51028020	165.823	51028020	10	h02499	NA
2501	Chr11	11_28686	0	28686	11	h02500	NA
2502	Chr11	11_59445	0	59445	11	h02501	NA
2503	Chr11	11_43514	0.111	43514	11	h02502	0.26809205
2504	Chr11	11_197830	0.504	197830	11	h02503	0.37016561
2505	Chr11	11_275708	0.728	275708	11	h02504	0.211980672
2506	Chr11	11_465064	3.21	465064	11	h02505	0.059096257
2507	Chr11	11_439295	3.825	439295	11	h02506	NA
2508	Chr11	11_456958	3.825	456958	11	h02507	NA
2509	Chr11	11_466832	3.825	466832	11	h02508	NA
2510	Chr11	11_490823	4.107	490823	11	h02509	0.28587469
2511	Chr11	11_628552	4.39	628552	11	h02510	0.410151748
2512	Chr11	11_1326503	6.482	1326503	11	h02511	0.220907534
2513	Chr11	11_1585826	8.879	1585826	11	h02512	0.108872601
2514	Chr11	11_1616612	9.16	1616612	11	h02513	0.16577035
2515	Chr11	11_1641252	9.271	1641252	11	h02514	0.166609594
2516	Chr11	11_1456487	10.932	1456487	11	h02515	0.057358282
2517	Chr11	11_1470140	14.856	1470140	11	h02516	0.237009996
2518	Chr11	11_653752	16.591	653752	11	h02517	0.507742883
2519	Chr11	11_961646	17.156	961646	11	h02518	0.421954515
2520	Chr11	11_1483338	18.901	1483338	11	h02519	0.234544448
2521	Chr11	11_1579969	19.469	1579969	11	h02520	NA
2522	Chr11	11_1606763	19.469	1606763	11	h02521	NA
2523	Chr11	11_1975309	20.914	1975309	11	h02522	0.221391645
2524	Chr11	11_2081942	21.482	2081942	11	h02523	0.128845389
2525	Chr11	11_2141615	22.335	2141615	11	h02524	0.14621371
2526	Chr11	11_2267311	22.9	2267311	11	h02525	0.215717605
2527	Chr11	11_2326030	23.181	2326030	11	h02526	0.255726925
2528	Chr11	11_2583751	24.033	2583751	11	h02527	0.178846235
2529	Chr11	11_2631060	24.89	2631060	11	h02528	NA
2530	Chr11	11_2637712	24.89	2637712	11	h02529	NA
2531	Chr11	11_2665133	24.89	2665133	11	h02530	NA
2532	Chr11	11_2804018	25.173	2804018	11	h02531	0.271982123
2533	Chr11	11_3149475	31.666	3149475	11	h02532	0.113783711
2534	Chr11	11_3298904	32.523	3298904	11	h02533	0.14367968
2535	Chr11	11_3330882	32.806	3330882	11	h02534	0.142037011
2536	Chr11	11_3622056	34.508	3622056	11	h02535	0.121785859
2537	Chr11	11_3758635	36.392	3758635	11	h02536	0.082366298
2538	Chr11	11_3784554	36.673	3784554	11	h02537	0.10355196
2539	Chr11	11_3849453	37.238	3849453	11	h02538	NA
2540	Chr11	11_3857407	37.238	3857407	11	h02539	NA
2541	Chr11	11_3907871	37.238	3907871	11	h02540	NA
2542	Chr11	11_3932987	38.091	3932987	11	h02541	0.14060294
2543	Chr11	11_4003732	38.372	4003732	11	h02542	NA
2544	Chr11	11_4004604	38.372	4004604	11	h02543	NA
2545	Chr11	11_4018003	38.652	4018003	11	h02544	0.102198181
2546	Chr11	11_4151534	39.505	4151534	11	h02545	0.140323625
2547	Chr11	11_4257271	40.357	4257271	11	h02546	NA
2548	Chr11	11_4266481	40.357	4266481	11	h02547	NA
2549	Chr11	11_4273387	40.357	4273387	11	h02548	NA
2550	Chr11	11_4284869	40.641	4284869	11	h02549	NA
2551	Chr11	11_4356937	40.641	4356937	11	h02550	NA
2552	Chr11	11_4440881	40.927	4440881	11	h02551	NA
2553	Chr11	11_4452677	40.927	4452677	11	h02552	NA
2554	Chr11	11_4525146	41.209	4525146	11	h02553	0.142901661
2555	Chr11	11_4533360	41.494	4533360	11	h02554	NA
2556	Chr11	11_4536909	41.494	4536909	11	h02555	NA
2557	Chr11	11_4573263	41.494	4573263	11	h02556	NA
2558	Chr11	11_4580374	41.494	4580374	11	h02557	NA
2559	Chr11	11_4585934	41.494	4585934	11	h02558	NA
2560	Chr11	11_4602205	41.494	4602205	11	h02559	NA
2561	Chr11	11_4612556	41.494	4612556	11	h02560	NA
2562	Chr11	11_4694562	41.778	4694562	11	h02561	0.166713013
2563	Chr11	11_4720070	42.349	4720070	11	h02562	NA
2564	Chr11	11_4754608	42.349	4754608	11	h02563	NA
2565	Chr11	11_4759567	42.349	4759567	11	h02564	NA
2566	Chr11	11_4770851	42.349	4770851	11	h02565	NA
2567	Chr11	11_4793448	42.349	4793448	11	h02566	NA
2568	Chr11	11_4853463	42.921	4853463	11	h02567	NA
2569	Chr11	11_4880964	42.921	4880964	11	h02568	NA
2570	Chr11	11_4940205	42.921	4940205	11	h02569	NA
2571	Chr11	11_4995920	42.921	4995920	11	h02570	NA
2572	Chr11	11_5122256	43.203	5122256	11	h02571	0.389498252
2573	Chr11	11_5216921	43.489	5216921	11	h02572	0.21294066
2574	Chr11	11_5851226	50.174	5851226	11	h02573	NA
2575	Chr11	11_5873868	50.174	5873868	11	h02574	NA
2576	Chr11	11_5879106	50.174	5879106	11	h02575	NA
2577	Chr11	11_5885675	50.174	5885675	11	h02576	NA
2578	Chr11	11_5914108	51.027	5914108	11	h02577	NA
2579	Chr11	11_5919451	51.027	5919451	11	h02578	NA
2580	Chr11	11_5952234	51.027	5952234	11	h02579	NA
2581	Chr11	11_5957939	51.027	5957939	11	h02580	NA
2582	Chr11	11_6001463	51.308	6001463	11	h02581	0.109960685
2583	Chr11	11_6056870	52.16	6056870	11	h02582	NA
2584	Chr11	11_6059314	52.16	6059314	11	h02583	NA
2585	Chr11	11_6064239	52.16	6064239	11	h02584	NA
2586	Chr11	11_6073345	52.16	6073345	11	h02585	NA
2587	Chr11	11_6191825	53.012	6191825	11	h02586	NA
2588	Chr11	11_6199749	53.012	6199749	11	h02587	NA
2589	Chr11	11_6294941	53.012	6294941	11	h02588	NA
2590	Chr11	11_6305888	53.58	6305888	11	h02589	NA
2591	Chr11	11_6307723	53.58	6307723	11	h02590	NA
2592	Chr11	11_6332350	53.58	6332350	11	h02591	NA
2593	Chr11	11_6343743	53.58	6343743	11	h02592	NA
2594	Chr11	11_6538707	54.149	6538707	11	h02593	NA
2595	Chr11	11_6555411	54.149	6555411	11	h02594	NA
2596	Chr11	11_6562438	54.149	6562438	11	h02595	NA
2597	Chr11	11_6639010	54.717	6639010	11	h02596	0.098806338
2598	Chr11	11_6656846	55.001	6656846	11	h02597	NA
2599	Chr11	11_6689411	55.001	6689411	11	h02598	NA
2600	Chr11	11_6707427	55.001	6707427	11	h02599	NA
2601	Chr11	11_6717287	55.001	6717287	11	h02600	NA
2602	Chr11	11_6723732	55.001	6723732	11	h02601	NA
2603	Chr11	11_7299608	58.636	7299608	11	h02602	NA
2604	Chr11	11_7310846	58.636	7310846	11	h02603	NA
2605	Chr11	11_7315232	58.636	7315232	11	h02604	NA
2606	Chr11	11_7337413	58.917	7337413	11	h02605	NA
2607	Chr11	11_7339649	58.917	7339649	11	h02606	NA
2608	Chr11	11_7344485	58.917	7344485	11	h02607	NA
2609	Chr11	11_7353027	59.201	7353027	11	h02608	NA
2610	Chr11	11_7356607	59.201	7356607	11	h02609	NA
2611	Chr11	11_7484586	59.485	7484586	11	h02610	0.385776272
2612	Chr11	11_7575407	59.768	7575407	11	h02611	NA
2613	Chr11	11_7594862	59.768	7594862	11	h02612	NA
2614	Chr11	11_7614466	59.768	7614466	11	h02613	NA
2615	Chr11	11_7649405	59.768	7649405	11	h02614	NA
2616	Chr11	11_7903090	59.768	7903090	11	h02615	NA
2617	Chr11	11_7921144	59.768	7921144	11	h02616	NA
2618	Chr11	11_7941260	59.768	7941260	11	h02617	NA
2619	Chr11	11_7976309	59.768	7976309	11	h02618	NA
2620	Chr11	11_8265083	62.443	8265083	11	h02619	0.170094456
2621	Chr11	11_8397922	63.015	8397922	11	h02620	NA
2622	Chr11	11_8407239	63.015	8407239	11	h02621	NA
2623	Chr11	11_8457440	63.015	8457440	11	h02622	NA
2624	Chr11	11_8469065	63.015	8469065	11	h02623	NA
2625	Chr11	11_8503040	63.015	8503040	11	h02624	NA
2626	Chr11	11_8509403	63.015	8509403	11	h02625	NA
2627	Chr11	11_8547281	63.58	8547281	11	h02626	NA
2628	Chr11	11_8549814	63.58	8549814	11	h02627	NA
2629	Chr11	11_8605304	64.145	8605304	11	h02628	0.127802791
2630	Chr11	11_8739403	64.997	8739403	11	h02629	0.189932606
2631	Chr11	11_9260210	67.338	9260210	11	h02630	0.17343601
2632	Chr11	11_9330496	67.903	9330496	11	h02631	0.120885512
2633	Chr11	11_9363712	68.186	9363712	11	h02632	NA
2634	Chr11	11_9374284	68.186	9374284	11	h02633	NA
2635	Chr11	11_10001334	71.183	10001334	11	h02634	NA
2636	Chr11	11_10003508	71.183	10003508	11	h02635	NA
2637	Chr11	11_10009885	71.183	10009885	11	h02636	NA
2638	Chr11	11_10015259	71.183	10015259	11	h02637	NA
2639	Chr11	11_9972821	71.183	9972821	11	h02638	NA
2640	Chr11	11_11303319	97.24	11303319	11	h02639	NA
2641	Chr11	11_11314000	97.24	11314000	11	h02640	NA
2642	Chr11	11_11351870	97.24	11351870	11	h02641	NA
2643	Chr11	11_11356164	97.24	11356164	11	h02642	NA
2644	Chr11	11_11364074	97.24	11364074	11	h02643	NA
2645	Chr11	11_11395954	97.24	11395954	11	h02644	NA
2646	Chr11	11_11402735	97.24	11402735	11	h02645	NA
2647	Chr11	11_11408553	97.24	11408553	11	h02646	NA
2648	Chr11	11_11717504	97.24	11717504	11	h02647	NA
2649	Chr11	11_11723346	97.24	11723346	11	h02648	NA
2650	Chr11	11_11771828	97.24	11771828	11	h02649	NA
2651	Chr11	11_11778826	97.24	11778826	11	h02650	NA
2652	Chr11	11_11832470	97.24	11832470	11	h02651	NA
2653	Chr11	11_11841061	97.24	11841061	11	h02652	NA
2654	Chr11	11_14747302	99.818	14747302	11	h02653	NA
2655	Chr11	11_14759640	99.818	14759640	11	h02654	NA
2656	Chr11	11_14809329	99.818	14809329	11	h02655	NA
2657	Chr11	11_14836529	99.818	14836529	11	h02656	NA
2658	Chr11	11_14843131	99.818	14843131	11	h02657	NA
2659	Chr11	11_14877792	99.818	14877792	11	h02658	NA
2660	Chr11	11_14880473	99.818	14880473	11	h02659	NA
2661	Chr11	11_14894640	99.818	14894640	11	h02660	NA
2662	Chr11	11_15240555	100.386	15240555	11	h02661	NA
2663	Chr11	11_15298135	100.386	15298135	11	h02662	NA
2664	Chr11	11_15313513	100.386	15313513	11	h02663	NA
2665	Chr11	11_15468056	100.669	15468056	11	h02664	NA
2666	Chr11	11_15523336	100.669	15523336	11	h02665	NA
2667	Chr11	11_15560225	100.669	15560225	11	h02666	NA
2668	Chr11	11_15581511	100.669	15581511	11	h02667	NA
2669	Chr11	11_15565755	100.781	15565755	11	h02668	1.247416697
2670	Chr11	11_16493292	101.175	16493292	11	h02669	NA
2671	Chr11	11_17241587	101.175	17241587	11	h02670	NA
2672	Chr11	11_18228733	101.175	18228733	11	h02671	NA
2673	Chr11	11_18260262	101.175	18260262	11	h02672	NA
2674	Chr11	11_18486001	101.175	18486001	11	h02673	NA
2675	Chr11	11_15740804	101.287	15740804	11	h02674	NA
2676	Chr11	11_17451286	101.287	17451286	11	h02675	NA
2677	Chr11	11_15740655	101.398	15740655	11	h02676	NA
2678	Chr11	11_16152277	101.398	16152277	11	h02677	NA
2679	Chr11	11_16185040	101.398	16185040	11	h02678	NA
2680	Chr11	11_16479671	101.398	16479671	11	h02679	NA
2681	Chr11	11_17014380	101.398	17014380	11	h02680	NA
2682	Chr11	11_17016398	101.398	17016398	11	h02681	NA
2683	Chr11	11_17222501	101.398	17222501	11	h02682	NA
2684	Chr11	11_17259923	101.398	17259923	11	h02683	NA
2685	Chr11	11_17269220	101.398	17269220	11	h02684	NA
2686	Chr11	11_17277937	101.398	17277937	11	h02685	NA
2687	Chr11	11_17280255	101.398	17280255	11	h02686	NA
2688	Chr11	11_17352242	101.398	17352242	11	h02687	NA
2689	Chr11	11_17369748	101.398	17369748	11	h02688	NA
2690	Chr11	11_17406276	101.398	17406276	11	h02689	NA
2691	Chr11	11_17594825	101.398	17594825	11	h02690	NA
2692	Chr11	11_18081130	101.398	18081130	11	h02691	NA
2693	Chr11	11_18086535	101.398	18086535	11	h02692	NA
2694	Chr11	11_17172373	101.51	17172373	11	h02693	NA
2695	Chr11	11_18395972	101.51	18395972	11	h02694	NA
2696	Chr11	11_18508538	101.51	18508538	11	h02695	NA
2697	Chr11	11_18679992	101.622	18679992	11	h02696	2.828866071
2698	Chr11	11_18217780	101.734	18217780	11	h02697	NA
2699	Chr11	11_18250878	101.734	18250878	11	h02698	NA
2700	Chr11	11_18312150	101.734	18312150	11	h02699	NA
2701	Chr11	11_18366357	101.734	18366357	11	h02700	NA
2702	Chr11	11_18376310	101.734	18376310	11	h02701	NA
2703	Chr11	11_18382720	101.734	18382720	11	h02702	NA
2704	Chr11	11_18468211	101.734	18468211	11	h02703	NA
2705	Chr11	11_18501705	101.734	18501705	11	h02704	NA
2706	Chr11	11_18630713	101.734	18630713	11	h02705	NA
2707	Chr11	11_18690061	101.734	18690061	11	h02706	NA
2708	Chr11	11_20888995	102.014	20888995	11	h02707	7.725415645
2709	Chr11	11_27757131	102.918	27757131	11	h02708	4.034180594
2710	Chr11	11_27995389	103.424	27995389	11	h02709	0.275518008
2711	Chr11	11_27977511	103.647	27977511	11	h02710	NA
2712	Chr11	11_28048584	103.647	28048584	11	h02711	NA
2713	Chr11	11_28148180	103.647	28148180	11	h02712	NA
2714	Chr11	11_28268286	103.928	28268286	11	h02713	1.144497342
2715	Chr11	11_29418737	104.546	29418737	11	h02714	1.208190452
2716	Chr11	11_30573296	106.627	30573296	11	h02715	0.297890184
2717	Chr11	11_31095590	119.375	31095590	11	h02716	0.110916669
2718	Chr11	11_31146955	119.659	31146955	11	h02717	NA
2719	Chr11	11_31189747	119.659	31189747	11	h02718	NA
2720	Chr11	11_32037532	127.37	32037532	11	h02719	0.148100271
2721	Chr11	11_31815329	128.563	31815329	11	h02720	0.093778171
2722	Chr11	11_31806578	135.291	31806578	11	h02721	0.025986172
2723	Chr11	11_31722007	136.96	31722007	11	h02722	0.133024565
2724	Chr11	11_31613026	137.466	31613026	11	h02723	0.136510164
2725	Chr11	11_31606570	137.578	31606570	11	h02724	0.075284441
2726	Chr11	11_32057540	142.431	32057540	11	h02725	NA
2727	Chr11	11_32096712	142.431	32096712	11	h02726	NA
2728	Chr11	11_32092490	142.654	32092490	11	h02727	0.049197816
2729	Chr11	11_32114978	142.937	32114978	11	h02728	0.05141271
2730	Chr11	11_32128318	143.508	32128318	11	h02729	NA
2731	Chr11	11_32158861	143.508	32158861	11	h02730	NA
2732	Chr11	11_32232713	144.415	32232713	11	h02731	0.201772097
2733	Chr11	11_32324195	144.699	32324195	11	h02732	0.2056128
2734	Chr11	11_32384787	145.379	32384787	11	h02733	NA
2735	Chr11	11_32386578	145.379	32386578	11	h02734	NA
2736	Chr11	11_32391466	145.379	32391466	11	h02735	NA
2737	Chr11	11_32402605	145.379	32402605	11	h02736	NA
2738	Chr11	11_32425871	145.379	32425871	11	h02737	NA
2739	Chr11	11_32452912	145.379	32452912	11	h02738	NA
2740	Chr11	11_32487220	145.379	32487220	11	h02739	NA
2741	Chr11	11_32519534	145.379	32519534	11	h02740	NA
2742	Chr11	11_32409326	145.714	32409326	11	h02741	0.206992804
2743	Chr11	11_32461605	146.329	32461605	11	h02742	0.326853028
2744	Chr11	11_32588425	146.552	32588425	11	h02743	NA
2745	Chr11	11_32594263	146.552	32594263	11	h02744	NA
2746	Chr11	11_32609298	146.836	32609298	11	h02745	0.093522887
2747	Chr11	11_32685470	147.404	32685470	11	h02746	NA
2748	Chr11	11_32692230	147.404	32692230	11	h02747	NA
2749	Chr11	11_32708020	147.972	32708020	11	h02748	0.039154065
2750	Chr11	11_32722314	148.255	32722314	11	h02749	0.034783565
2751	Chr11	11_32726564	148.478	32726564	11	h02750	0.112374762
2752	Chr11	11_32785186	148.763	32785186	11	h02751	0.154440185
2753	Chr11	11_32844107	149.334	32844107	11	h02752	0.072515762
2754	Chr11	11_32867999	149.905	32867999	11	h02753	0.055958415
2755	Chr11	11_33048721	152.484	33048721	11	h02754	0.075434542
2756	Chr11	11_33313889	155.766	33313889	11	h02755	NA
2757	Chr11	11_33323005	155.766	33323005	11	h02756	NA
2758	Chr11	11_33333098	156.049	33333098	11	h02757	0.112152578
2759	Chr11	11_33386672	156.333	33386672	11	h02758	0.119569758
2760	Chr11	11_33500698	158.591	33500698	11	h02759	NA
2761	Chr11	11_33504708	158.591	33504708	11	h02760	NA
2762	Chr11	11_33509110	158.591	33509110	11	h02761	NA
2763	Chr11	11_33593472	159.271	33593472	11	h02762	NA
2764	Chr11	11_33601905	159.271	33601905	11	h02763	NA
2765	Chr11	11_33630597	159.554	33630597	11	h02764	0.153009955
2766	Chr11	11_33688304	159.836	33688304	11	h02765	NA
2767	Chr11	11_33700411	159.836	33700411	11	h02766	NA
2768	Chr11	11_33782410	159.948	33782410	11	h02767	0.390671765
2769	Chr11	11_34054047	165.468	34054047	11	h02768	0.075625708
2770	Chr11	11_34168742	166.592	34168742	11	h02769	NA
2771	Chr11	11_34247843	166.592	34247843	11	h02770	NA
2772	Chr11	11_34172603	166.815	34172603	11	h02771	NA
2773	Chr11	11_34234546	166.815	34234546	11	h02772	NA
2774	Chr11	11_34262263	167.323	34262263	11	h02773	NA
2775	Chr11	11_34273933	167.323	34273933	11	h02774	NA
2776	Chr11	11_34293547	167.323	34293547	11	h02775	NA
2777	Chr11	11_34343657	167.605	34343657	11	h02776	0.108318862
2778	Chr11	11_34363362	168.111	34363362	11	h02777	0.121361411
2779	Chr12	12_105680	0	105680	12	h02778	NA
2780	Chr12	12_106255	0	106255	12	h02779	NA
2781	Chr12	12_160050	0.393	160050	12	h02780	NA
2782	Chr12	12_170539	0.393	170539	12	h02781	NA
2783	Chr12	12_182011	0.393	182011	12	h02782	NA
2784	Chr12	12_183738	0.393	183738	12	h02783	NA
2785	Chr12	12_193136	0.393	193136	12	h02784	NA
2786	Chr12	12_224722	0.393	224722	12	h02785	NA
2787	Chr12	12_318476	0.393	318476	12	h02786	NA
2788	Chr12	12_286008	0.504	286008	12	h02787	NA
2789	Chr12	12_350143	0.504	350143	12	h02788	NA
2790	Chr12	12_443484	0.79	443484	12	h02789	0.707643388
2791	Chr12	12_565443	0.902	565443	12	h02790	0.776481286
2792	Chr12	12_749204	1.298	749204	12	h02791	0.445222425
2793	Chr12	12_438357	2.027	438357	12	h02792	NA
2794	Chr12	12_515972	2.027	515972	12	h02793	NA
2795	Chr12	12_521847	2.027	521847	12	h02794	NA
2796	Chr12	12_574911	2.027	574911	12	h02795	NA
2797	Chr12	12_734666	2.31	734666	12	h02796	NA
2798	Chr12	12_813374	2.31	813374	12	h02797	NA
2799	Chr12	12_856059	2.31	856059	12	h02798	NA
2800	Chr12	12_897142	2.31	897142	12	h02799	NA
2801	Chr12	12_925689	2.592	925689	12	h02800	NA
2802	Chr12	12_928746	2.592	928746	12	h02801	NA
2803	Chr12	12_964613	2.875	964613	12	h02802	0.292540429
2804	Chr12	12_1015489	2.986	1015489	12	h02803	NA
2805	Chr12	12_944666	2.986	944666	12	h02804	NA
2806	Chr12	12_999406	2.986	999406	12	h02805	NA
2807	Chr12	12_1110491	3.272	1110491	12	h02806	NA
2808	Chr12	12_1123100	3.272	1123100	12	h02807	NA
2809	Chr12	12_1172684	3.555	1172684	12	h02808	NA
2810	Chr12	12_1178627	3.555	1178627	12	h02809	NA
2811	Chr12	12_1184174	3.555	1184174	12	h02810	NA
2812	Chr12	12_1197235	3.555	1197235	12	h02811	NA
2813	Chr12	12_1201537	3.778	1201537	12	h02812	0.026805951
2814	Chr12	12_1211284	4.062	1211284	12	h02813	NA
2815	Chr12	12_1247126	4.062	1247126	12	h02814	NA
2816	Chr12	12_1307242	4.571	1307242	12	h02815	0.066990385
2817	Chr12	12_1301035	4.962	1301035	12	h02816	0.124298354
2818	Chr12	12_1434152	5.534	1434152	12	h02817	NA
2819	Chr12	12_1450060	5.534	1450060	12	h02818	NA
2820	Chr12	12_1475523	5.534	1475523	12	h02819	NA
2821	Chr12	12_1487206	5.534	1487206	12	h02820	NA
2822	Chr12	12_1551024	5.534	1551024	12	h02821	NA
2823	Chr12	12_1602592	5.534	1602592	12	h02822	NA
2824	Chr12	12_1623825	6.041	1623825	12	h02823	0.064176449
2825	Chr12	12_1643195	6.265	1643195	12	h02824	NA
2826	Chr12	12_1655082	6.265	1655082	12	h02825	NA
2827	Chr12	12_2627246	10.938	2627246	12	h02826	0.1923344
2828	Chr12	12_2677409	11.222	2677409	12	h02827	NA
