num	chr	marker	cm	bp	group	h	K
2115	Chr12	12_12576243	146.528	12576243	12	h39636	0.41995185
2116	Chr12	12_12185675	147.213	12185675	12	h39635	0.357294198
2117	Chr12	12_12072886	147.994	12072886	12	h39635	0.446502955
2118	Chr12	12_12644060	148.757	12644060	12	h39636	1.091374102
2119	Chr12	12_15052012	150.436	15052012	12	h39716	1.794122848
2120	Chr12	12_13546305	151.135	13546305	12	h39667	1.382145217
2121	Chr12	12_13083771	151.893	13083771	12	h39666	0.767458531
2122	Chr12	12_13423141	152.26	13423141	12	h39666	0.986699588
2123	Chr12	12_13009959	152.654	13009959	12	h39666	0.524473367
2124	Chr12	12_13010056	153.025	13010056	12	h39666	0.648296185
2125	Chr12	12_13903228	153.714	13903228	12	h39667	1.525631654
2126	Chr12	12_13280227	154.069	13280227	12	h39666	2.170502671
2127	Chr12	12_14981863	154.727	14981863	12	h39716	1.456178532
2128	Chr12	12_14515603	156.156	14515603	12	h39695	0.239678087
2129	Chr12	12_14740772	157.627	14740772	12	h39713	0.130212978
2130	Chr12	12_14773837	157.935	14773837	12	h39713	0.053701003
2131	Chr12	12_14773823	158.226	14773823	12	h39713	0.067381319
2132	Chr12	12_14615264	159.403	14615264	12	h39695	0.375211963
2133	Chr12	12_16108975	161.829	16108975	12	h39742	0.546391415
2134	Chr12	12_16687188	163.041	16687188	12	h39790	0.238572494
2135	Chr12	12_16687228	163.6	16687228	12	h39790	2.470467735
2136	Chr12	12_19918553	164.254	19918553	12	h39790	2.493259043
2137	Chr12	12_20247400	171.457	20247400	12	h39790	0.746112297
2138	Chr12	12_18809509	172.451	18809509	12	h39790	0.815149274
2139	Chr12	12_18868302	172.771	18868302	12	h39790	0.138044596
2140	Chr12	12_18809468	173.408	18809468	12	h39790	1.450331816
2141	Chr12	12_20452325	173.993	20452325	12	h39790	2.524053995
2142	Chr12	12_17562976	175.283	17562976	12	h39790	2.445283508
2143	Chr12	12_20364831	176.34	20364831	12	h39790	1.374003375
2144	Chr12	12_20394977	176.65	20394977	12	h39790	0.220464426
2145	Chr12	12_20186361	177.257	20186361	12	h39790	2.26062638
2146	Chr12	12_17404100	177.923	17404100	12	h39790	4.366925018
2147	Chr12	12_18912229	178.254	18912229	12	h39790	2.666655662
2148	Chr12	12_19782503	179.374	19782503	12	h39790	2.930864248
2149	Chr12	12_15958810	180.126	15958810	12	h39742	2.728658562
2150	Chr12	12_16245354	180.895	16245354	12	h39742	0.636053155
2151	Chr12	12_15926036	181.25	15926036	12	h39742	0.548050992
2152	Chr12	12_15738269	182.205	15738269	12	h39742	0.193396489
2153	Chr12	12_15925975	183.192	15925975	12	h39742	0.529575403
2154	Chr12	12_17284179	184.755	17284179	12	h39790	1.309732602
2155	Chr12	12_20527842	186.608	20527842	12	h39790	1.923068828
2156	Chr12	12_18373519	187.636	18373519	12	h39790	1.047841192
2157	Chr12	12_18373495	188.277	18373495	12	h39790	0.064010678
2158	Chr12	12_18325757	188.65	18325757	12	h39790	1.70289093
2159	Chr12	12_23111342	190.11	23111342	12	h39936	1.837489946
2160	Chr12	12_22829740	190.819	22829740	12	h39936	1.089291501
2161	Chr12	12_24180042	191.577	24180042	12	h39937	1.112693531
2162	Chr12	12_24655995	192.649	24655995	12	h39947	2.741270125
2163	Chr12	12_29346889	193.58	29346889	12	h40022	7.052881839
2164	Chr12	12_21467484	194.449	21467484	12	h39936	4.629771556
2165	Chr12	12_21280151	195.423	21280151	12	h39936	1.067680799
2166	Chr12	12_23506861	196.569	23506861	12	h39936	2.963593366
2167	Chr12	12_28323709	197.778	28323709	12	h40022	4.727957373
2168	Chr12	12_24176118	198.536	24176118	12	h39937	4.596518641
2169	Chr12	12_22959259	198.863	22959259	12	h39936	1.872850396
2170	Chr12	12_22984875	199.912	22984875	12	h39936	0.274255914
2171	Chr12	12_22111213	201.579	22111213	12	h39936	3.938652748
2172	Chr12	12_27045219	202.25	27045219	12	h39970	6.417324402
2173	Chr12	12_20993714	203.354	20993714	12	h39936	2.812559288
2174	Chr12	12_20902188	203.991	20902188	12	h39936	0.446386757
2175	Chr12	12_21141897	204.311	21141897	12	h39936	1.423385738
2176	Chr12	12_21930625	204.687	21930625	12	h39936	1.625426852
2177	Chr12	12_20936590	205.549	20936590	12	h39936	2.26302931
2178	Chr12	12_24656883	206.652	24656883	12	h39947	2.739274908
2179	Chr12	12_25998191	207.289	25998191	12	h39970	3.631327061
2180	Chr12	12_29633869	207.994	29633869	12	h40022	4.750152198
2181	Chr12	12_26511026	208.713	26511026	12	h39970	6.917575096
2182	Chr12	12_29633840	209.042	29633840	12	h40022	6.821174647
2183	Chr12	12_27006565	209.675	27006565	12	h39970	5.061984351
2184	Chr12	12_31480683	210.424	31480683	12	h40087	4.210944987
2185	Chr12	12_28912275	211.473	28912275	12	h40022	1.244292261
2186	Chr12	12_28866986	212.601	28866986	12	h40022	0.081849394
2187	Chr12	12_28777413	213.326	28777413	12	h40022	2.092803011
2188	Chr12	12_30130078	213.659	30130078	12	h40022	3.917913472
2189	Chr12	12_31458445	214.011	31458445	12	h40087	12.06519144
2190	Chr12	12_24883259	214.334	24883259	12	h39947	12.77897487
2191	Chr12	12_26412452	214.628	26412452	12	h39970	4.04592011
2192	Chr12	12_30144092	215.919	30144092	12	h40022	2.256993754
2193	Chr12	12_27044861	217.828	27044861	12	h39970	2.708306746
2194	Chr12	12_30970750	218.863	30970750	12	h40022	4.391463267
2195	Chr12	12_24848269	220.09	24848269	12	h39947	4.291444811
2196	Chr12	12_32185364	222.132	32185364	12	h40087	1.875553849
2197	Chr12	12_32644556	225.038	32644556	12	h40098	0.079009376
2198	Chr12	12_32644557	225.315	32644557	12	h40098	0.003062678
2199	Chr12	12_32629975	227.697	32629975	12	h40098	0.005688649
2200	Chr12	12_32644412	230.444	32644412	12	h40098	0.049233853
2201	Chr12	12_32819278	232.32	32819278	12	h40167	0.094517677
2202	Chr12	12_32699499	233.57	32699499	12	h40098	0.29432883
2203	Chr12	12_33283015	234.754	33283015	12	h40167	0.261314522
2204	Chr12	12_33314925	235.825	33314925	12	h40167	0.067968335
2205	Chr12	12_33099032	237.859	33099032	12	h40167	0.141479649
2206	Chr12	12_33314749	239.079	33314749	12	h40167	0.157210272
2207	Chr12	12_33595735	241.121	33595735	12	h40237	0.077975481
2208	Chr12	12_33665456	244.921	33665456	12	h40237	0.049075065
2209	Chr12	12_33895367	247.802	33895367	12	h40251	0.051613159
2210	Chr12	12_33917198	248.734	33917198	12	h40251	0.133811664
2211	Chr12	12_34313778	250.358	34313778	12	h40340	0.365162428
2212	Chr12	12_34488297	250.717	34488297	12	h40351	0.282300911
2213	Chr12	12_34620059	252.396	34620059	12	h40400	0.078641122
2214	Chr12	12_34732042	253.817	34732042	12	h40413	0.078905383
2215	Chr12	12_34906011	256.019	34906011	12	h40461	0.048187718
2216	Chr12	12_34924111	257.061	34924111	12	h40461	0.016813278
2217	Chr12	12_34912813	257.756	34912813	12	h40461	0.177598491
2218	Chr12	12_39996926	272.756	39996926	12	h40987	0.284160709
2219	Chr12	12_39805852	273.589	39805852	12	h40987	0.572503443
2220	Chr12	12_40063143	273.87	40063143	12	h40987	0.697319362
2221	Chr12	12_39792501	274.435	39792501	12	h40987	0.277235074
2222	Chr12	12_39617439	276.755	39617439	12	h40948	0.037743302
2223	Chr12	12_39617430	277.067	39617430	12	h40948	0.00469443
2224	Chr12	12_39590651	279.928	39590651	12	h40948	0.050985189
2225	Chr12	12_39445901	281.491	39445901	12	h40948	0.073312958
2226	Chr12	12_39366012	282.97	39366012	12	h40948	0.077583271
2227	Chr12	12_39524111	284.533	39524111	12	h40948	0.118138053
2228	Chr12	12_39376149	285.628	39376149	12	h40948	0.140236968
2229	Chr12	12_39141556	287.242	39141556	12	h40948	0.131824933
2230	Chr12	12_39062176	287.913	39062176	12	h40852	0.085116751
2231	Chr12	12_39141373	289.438	39141373	12	h40948	0.095167209
2232	Chr12	12_38604235	293.319	38604235	12	h40843	0.11139592
2233	Chr12	12_38859430	296.343	38859430	12	h40852	0.087782978
2234	Chr12	12_38723760	297.831	38723760	12	h40852	0.049152607
2235	Chr12	12_38725913	298.133	38725913	12	h40852	0.089559829
2236	Chr12	12_38308664	300.559	38308664	12	h40820	0.108478693
2237	Chr12	12_38391448	302.4	38391448	12	h40827	0.056052555
2238	Chr12	12_38553654	304.816	38553654	12	h40843	0.037780681
2239	Chr12	12_38561597	305.759	38561597	12	h40843	0.11752357
2240	Chr12	12_37548361	310.23	37548361	12	h40718	0.177405952
2241	Chr12	12_37317751	312.029	37317751	12	h40718	0.079239774
2242	Chr12	12_37307573	312.365	37307573	12	h40718	0.074235332
2243	Chr12	12_37208539	313.203	37208539	12	h40718	0.070769786
2244	Chr12	12_37245986	314.806	37245986	12	h40718	0.039036348
2245	Chr12	12_37303762	315.862	37303762	12	h40718	0.072802676
2246	Chr12	12_37208415	316.911	37208415	12	h40718	0.047984531
2247	Chr12	12_37205202	317.544	37205202	12	h40718	0.064662127
2248	Chr12	12_37027651	318.973	37027651	12	h40657	0.07405467
2249	Chr12	12_37041204	319.541	37041204	12	h40657	0.107438332
2250	Chr12	12_36822873	320.684	36822873	12	h40657	0.13398188
2251	Chr12	12_36520929	324.608	36520929	12	h40641	0.084686337
2252	Chr12	12_36220364	327.86	36220364	12	h40583	0.114238228
2253	Chr12	12_35450719	333.517	35450719	12	h40508	0.084649207
2254	Chr12	12_35571238	337.142	35571238	12	h40540	0.075648422
2255	Chr12	12_35756931	338.715	35756931	12	h40547	0.096842257
2257	Chr13	13_10138462	0	10138462	13	h41226	1.356655891
2258	Chr13	13_1853517	3.141	1853517	13	h41053	4.075246059
2259	Chr13	13_8336587	4.317	8336587	13	h41188	4.06878561
2260	Chr13	13_4853535	5.644	4853535	13	h41053	2.721028405
2261	Chr13	13_8766765	7.033	8766765	13	h41189	2.586230619
2262	Chr13	13_4525120	8.834	4525120	13	h41053	1.895691891
2263	Chr13	13_676043	11.514	676043	13	h41048	2.924268678
2264	Chr13	13_8446129	13.275	8446129	13	h41188	2.580853064
2265	Chr13	13_10287384	15.732	10287384	13	h41233	0.749391534
2266	Chr13	13_10287387	15.732	10287387	13	h41233	0
2267	Chr13	13_10287423	15.732	10287423	13	h41233	4.01235E-05
2268	Chr13	13_10287410	16.056	10287410	13	h41233	0.083973698
2269	Chr13	13_10656806	18.256	10656806	13	h41246	0.098898429
2270	Chr13	13_10609162	19.85	10609162	13	h41246	0.129119377
2271	Chr13	13_10897567	21.113	10897567	13	h41268	0.228349169
2272	Chr13	13_10897578	21.113	10897578	13	h41268	0.125177837
2273	Chr13	13_11177726	23.351	11177726	13	h41269	0.675996553
2274	Chr13	13_12479377	24.412	12479377	13	h41326	1.839461373
2275	Chr13	13_13528879	24.84	13528879	13	h41368	1.799777863
2276	Chr13	13_11987856	26.183	11987856	13	h41312	0.573737209
2277	Chr13	13_11987870	26.718	11987870	13	h41312	0.003748702
2278	Chr13	13_12000078	28.352	12000078	13	h41312	0.007471236
2279	Chr13	13_12000104	28.352	12000104	13	h41312	0
2280	Chr13	13_12000138	28.352	12000138	13	h41312	0.110561118
2281	Chr13	13_12170181	29.89	12170181	13	h41325	0.256199936
2282	Chr13	13_13034938	32.042	13034938	13	h41345	0.83698467
2283	Chr13	13_10843057	33.765	10843057	13	h41268	0.664328723
2284	Chr13	13_10656801	37.06	10656801	13	h41246	0.909752073
2285	Chr13	13_13528691	38.689	13528691	13	h41368	0.881537151
2286	Chr13	13_13528717	38.957	13528717	13	h41368	0.061406646
2287	Chr13	13_14012710	42.901	14012710	13	h41368	0.076774272
2288	Chr13	13_13930912	45.554	13930912	13	h41368	0.069428181
2289	Chr13	13_14047470	46.633	14047470	13	h41368	0.054027641
2290	Chr13	13_14047485	47.114	14047485	13	h41368	0.055968613
2291	Chr13	13_14280921	49.2	14280921	13	h41510	0.154984614
2292	Chr13	13_14208826	49.564	14208826	13	h41510	0.198063187
2293	Chr13	13_14208853	49.564	14208853	13	h41510	0
2294	Chr13	13_14208856	49.564	14208856	13	h41510	0
2295	Chr13	13_14208814	49.564	14208814	13	h41510	0.215223097
2296	Chr13	13_14536814	51.088	14536814	13	h41510	0.107868328
2297	Chr13	13_14537439	52.305	14537439	13	h41510	0.049623078
2298	Chr13	13_14770053	54.661	14770053	13	h41511	0.098732598
2299	Chr13	13_14770026	54.661	14770026	13	h41511	0.317454774
2300	Chr13	13_15275414	56.253	15275414	13	h41671	0.159500139
2301	Chr13	13_15278250	58.088	15278250	13	h41671	0.00079247
2302	Chr13	13_15278155	60.497	15278155	13	h41671	0.027450428
2303	Chr13	13_15543794	65.339	15543794	13	h41723	0.060957521
2304	Chr13	13_15782639	68.901	15782639	13	h41723	0.052567105
2305	Chr13	13_15868168	71.147	15868168	13	h41723	0.038080588
2306	Chr13	13_15868198	71.147	15868198	13	h41723	0
2307	Chr13	13_15868206	71.147	15868206	13	h41723	0
2308	Chr13	13_15868140	71.147	15868140	13	h41723	0.13888696
2309	Chr13	13_16836321	78.118	16836321	13	h41892	0.165870636
2310	Chr13	13_17332728	80.692	17332728	13	h41971	0.09670753
2311	Chr13	13_17332788	80.799	17332788	13	h41971	0.000302391
2312	Chr13	13_17332757	81.503	17332757	13	h41971	0.078928416
2313	Chr13	13_17034333	83.394	17034333	13	h41941	0.12170123
2314	Chr13	13_17168452	84.961	17168452	13	h41941	0.10527912
2315	Chr13	13_17395145	86.775	17395145	13	h41971	0.30806406
2316	Chr13	13_18038564	88.085	18038564	13	h42047	0.373652352
2317	Chr13	13_17705063	89.387	17705063	13	h42035	0.184044697
2318	Chr13	13_17500317	91.216	17500317	13	h42035	0.084172116
2319	Chr13	13_17420793	92.626	17420793	13	h41971	0.028253738
2320	Chr13	13_17420816	92.84	17420816	13	h41971	0.485620878
2321	Chr13	13_18585206	94.039	18585206	13	h42047	0.504495672
2322	Chr13	13_18654598	95.872	18654598	13	h42047	0.086109449
2323	Chr13	13_18979888	98.293	18979888	13	h42272	0.152630497
2324	Chr13	13_19610335	101.982	19610335	13	h42273	0.198317425
2325	Chr13	13_19878509	103.17	19878509	13	h42311	0.11593427
2326	Chr13	13_19868353	104.826	19868353	13	h42311	0.059142236
2327	Chr13	13_20155349	107.385	20155349	13	h42312	0.067467206
2328	Chr13	13_20111925	109.291	20111925	13	h42312	0.053936957
2329	Chr13	13_20292148	111.409	20292148	13	h42384	0.061074196
2330	Chr13	13_20359444	113.225	20359444	13	h42384	0.020296492
2331	Chr13	13_20355484	114.345	20355484	13	h42384	0.049380907
2332	Chr13	13_20565648	116.552	20565648	13	h42403	0.048583819
2333	Chr13	13_20567541	117.527	20567541	13	h42403	0.016738672
2334	Chr13	13_20654296	120.278	20654296	13	h42404	0.018423345
2335	Chr13	13_20633950	124.109	20633950	13	h42404	0.012500481
2336	Chr13	13_20752819	130.146	20752819	13	h42404	0.034707868
2337	Chr13	13_20903985	133.186	20903985	13	h42404	0.075196213
2338	Chr13	13_21232662	136.451	21232662	13	h42404	0.10243708
2339	Chr13	13_21486407	138.886	21486407	13	h42523	0.077395387
2340	Chr13	13_21573461	140.607	21573461	13	h42523	0.028988159
2341	Chr13	13_21603809	144.712	21603809	13	h42523	0.04537552
2342	Chr13	13_21807953	147.161	21807953	13	h42523	0.045418477
2343	Chr13	13_21825102	149.454	21825102	13	h42523	0.005857714
2344	Chr13	13_21831889	151.056	21831889	13	h42523	0.002165568
2345	Chr13	13_21832061	152.875	21832061	13	h42523	0.002697473
2346	Chr13	13_21845683	155.445	21845683	13	h42523	0.017726031
2347	Chr13	13_21793400	157.179	21793400	13	h42523	0.08560911
2348	Chr13	13_22189797	159.989	22189797	13	h42530	0.102396268
2349	Chr13	13_22460505	164.237	22460505	13	h42539	0.077315811
2350	Chr13	13_22331419	165.657	22331419	13	h42539	0.198338141
2351	Chr13	13_22879360	167.449	22879360	13	h42540	0.192992092
2352	Chr13	13_22795216	168.498	22795216	13	h42540	0.097023801
2353	Chr13	13_22588038	170.318	22588038	13	h42540	0.067913163
2354	Chr13	13_22647703	173.031	22647703	13	h42540	0.101065802
2355	Chr13	13_23043289	175.227	23043289	13	h42540	0.171685325
2356	Chr13	13_23300868	176.805	23300868	13	h42573	0.107285728
2357	Chr13	13_23205478	178.663	23205478	13	h42573	0.048892891
2358	Chr13	13_23279373	180.254	23279373	13	h42573	0.110046048
2359	Chr13	13_23141845	181.046	23141845	13	h42573	0.087340229
2360	Chr13	13_23141480	181.399	23141480	13	h42573	0.014135689
2361	Chr13	13_23126908	181.934	23126908	13	h42573	0.018460931
2362	Chr13	13_23111684	183.506	23111684	13	h42573	0.109837306
2363	Chr13	13_23643799	186.04	23643799	13	h42573	0.105146291
2364	Chr13	13_23643342	187.551	23643342	13	h42573	0.000168047
2365	Chr13	13_23643360	188.086	23643360	13	h42573	1.87E-05
2366	Chr13	13_23643362	188.62	23643362	13	h42573	0.053812958
2367	Chr13	13_23505498	189.901	23505498	13	h42573	0.123587847
2368	Chr13	13_23139170	192.526	23139170	13	h42573	0.33441562
2369	Chr13	13_23621342	193.437	23621342	13	h42573	0.327688703
2370	Chr13	13_23702298	194.079	23702298	13	h42574	0.11680299
2371	Chr13	13_23924406	196.145	23924406	13	h42574	0.076218285
2372	Chr13	13_24016558	198.196	24016558	13	h42574	0.118608565
2373	Chr13	13_24161350	198.949	24161350	13	h42596	0.191680771
2374	Chr13	13_24253448	199.431	24253448	13	h42596	0.351057251
2375	Chr13	13_24035234	199.858	24035234	13	h42596	0.824972684
2376	Chr13	13_24445240	200.218	24445240	13	h42597	0.704406879
2377	Chr13	13_24859819	201.754	24859819	13	h42629	0.165978558
2378	Chr13	13_24745649	203.594	24745649	13	h42606	0.059536277
2379	Chr13	13_24842133	205.286	24842133	13	h42629	0.139074747
2380	Chr13	13_25618727	208.798	25618727	13	h42667	0.152167163
2381	Chr13	13_25868186	211.796	25868186	13	h42707	0.25851807
2382	Chr13	13_25498131	212.649	25498131	13	h42667	0.455654591
2383	Chr13	13_26014766	213.731	26014766	13	h42708	0.238813967
2384	Chr13	13_26014813	214.052	26014813	13	h42708	0.000106021
2385	Chr13	13_26014834	214.372	26014834	13	h42708	0.021186659
2386	Chr13	13_25980184	215.191	25980184	13	h42708	0.467721807
2387	Chr13	13_26716128	216.015	26716128	13	h42789	0.487482994
2388	Chr13	13_26766208	216.627	26766208	13	h42789	0.142691812
2389	Chr13	13_26460267	218.13	26460267	13	h42725	0.203623581
2390	Chr13	13_26339273	218.724	26339273	13	h42725	0.343509259
2391	Chr13	13_26626368	219.318	26626368	13	h42789	0.569846956
2392	Chr13	13_26025134	220.234	26025134	13	h42708	2.914203189
2393	Chr13	13_25471726	220.341	25471726	13	h42667	2.595764806
2394	Chr13	13_25498060	221.692	25498060	13	h42667	0.56467408
2395	Chr13	13_24581319	222.518	24581319	13	h42605	0.875342145
2396	Chr13	13_24753061	222.786	24753061	13	h42606	0.496530726
2397	Chr13	13_24508259	223.481	24508259	13	h42605	0.308883396
2398	Chr13	13_24070925	225.128	24070925	13	h42596	0.186230724
2399	Chr13	13_24005806	225.737	24005806	13	h42574	0.170412014
2400	Chr13	13_24357586	227.241	24357586	13	h42596	0.117265566
2401	Chr13	13_24357280	227.723	24357280	13	h42596	0.03265933
2402	Chr13	13_24306956	228.501	24306956	13	h42596	0.265744811
2403	Chr13	13_27372003	235.067	27372003	13	h42889	0.253547764
2404	Chr13	13_27108468	241.608	27108468	13	h42790	0.312673702
2405	Chr13	13_27777774	242.752	27777774	13	h42890	0.403317308
2406	Chr13	13_28238654	244.832	28238654	13	h43019	0.484286921
2407	Chr13	13_26783504	246.78	26783504	13	h42789	0.496410051
2408	Chr13	13_27324315	248.98	27324315	13	h42889	0.18045656
2409	Chr13	13_27399814	249.636	27399814	13	h42889	0.057563488
2410	Chr13	13_27399804	249.906	27399804	13	h42889	0.000037037
2411	Chr13	13_27399808	249.906	27399808	13	h42889	0.000675567
2412	Chr13	13_27400820	251.404	27400820	13	h42889	0.010293442
2413	Chr13	13_27443928	253.569	27443928	13	h42889	0.111360535
2414	Chr13	13_28117662	256.891	28117662	13	h42960	0.202809753
2415	Chr13	13_28117721	256.891	28117721	13	h42960	0.257598721
2416	Chr13	13_28439977	258.142	28439977	13	h43091	0.289553483
2417	Chr13	13_28225531	258.809	28225531	13	h43019	0.227466759
2418	Chr13	13_28433541	260.368	28433541	13	h43091	0.103588187
2419	Chr13	13_28533990	261.73	28533990	13	h43092	0.073751101
2420	Chr13	13_28534022	261.73	28534022	13	h43092	3.13531E-05
2421	Chr13	13_28534003	262.336	28534003	13	h43092	0.246905302
2422	Chr13	13_29167028	263.618	29167028	13	h43261	0.365235641
2423	Chr13	13_29562067	265.287	29562067	13	h43294	0.147565675
2424	Chr13	13_29445539	267.281	29445539	13	h43261	0.109060056
2425	Chr13	13_29566098	268.036	29566098	13	h43294	0.203913013
2426	Chr13	13_29909531	269.42	29909531	13	h43352	0.12408502
2427	Chr13	13_29909518	269.944	29909518	13	h43352	0.123925543
2428	Chr13	13_30249040	271.314	30249040	13	h43505	0.270320944
2429	Chr13	13_30549176	272.339	30549176	13	h43505	0.239218516
2430	Chr13	13_30776191	273.562	30776191	13	h43553	0.510471071
2431	Chr13	13_31659125	274.619	31659125	13	h43714	0.835320719
2432	Chr13	13_31659126	274.619	31659126	13	h43714	0.517006296
2433	Chr13	13_30673712	276.525	30673712	13	h43553	0.258516406
2434	Chr13	13_30673726	277.053	30673726	13	h43553	0.131652706
2435	Chr13	13_30425454	277.996	30425454	13	h43505	0.263278897
2436	Chr13	13_30425427	277.996	30425427	13	h43505	0.578353636
2437	Chr13	13_31061616	279.096	31061616	13	h43642	0.337568581
2438	Chr13	13_31203791	280.565	31203791	13	h43642	0.107219124
2439	Chr13	13_30419034	287.235	30419034	13	h43505	0.072782528
2440	Chr13	13_30594590	293.525	30594590	13	h43505	0.097570792
2441	Chr13	13_30407291	294.645	30407291	13	h43505	0.16723125
2442	Chr13	13_30407274	294.645	30407274	13	h43505	0.00626854
2443	Chr13	13_30415304	295.926	30415304	13	h43505	0.003140053
2444	Chr13	13_30415317	297.05	30415317	13	h43505	0.171556692
2445	Chr13	13_29566140	299.525	29566140	13	h43294	1.42603689
2446	Chr13	13_29297680	299.632	29297680	13	h43261	1.47811486
2447	Chr13	13_30940905	303.306	30940905	13	h43573	0.326623836
2448	Chr13	13_31778254	307.371	31778254	13	h43729	0.147915839
2449	Chr13	13_32041131	310.297	32041131	13	h43773	0.044922457
2450	Chr13	13_32041133	310.932	32041133	13	h43773	0.00795299
2451	Chr13	13_31998418	313.618	31998418	13	h43773	0.089174685
2452	Chr13	13_31688470	315.526	31688470	13	h43714	0.162446541
2453	Chr13	13_31688484	315.526	31688484	13	h43714	0
2454	Chr13	13_31688446	315.526	31688446	13	h43714	0.048975
2455	Chr13	13_31743298	316.646	31743298	13	h43729	0.035613139
2456	Chr13	13_31799883	319.189	31799883	13	h43733	0.04240082
2457	Chr13	13_31947064	321.542	31947064	13	h43773	0.031288339
2458	Chr13	13_31947105	323.1	31947105	13	h43773	1.55E-05
2459	Chr13	13_31947102	323.741	31947102	13	h43773	0.050128138
2460	Chr13	13_32418485	328.443	32418485	13	h43856	0.050178516
2461	Chr13	13_32418644	329.951	32418644	13	h43856	0.031900272
2462	Chr13	13_32560493	332.178	32560493	13	h43856	0.045761362
2463	Chr13	13_32681404	336.523	32681404	13	h43874	0.040848705
2464	Chr13	13_32907711	340.724	32907711	13	h43874	0.046281563
2465	Chr13	13_32930927	341.324	32930927	13	h43874	0.154320083
2466	Chr13	13_33301564	342.697	33301564	13	h43958	0.196254985
2467	Chr13	13_33529654	344.558	33529654	13	h43965	0.117203073
2468	Chr13	13_33751215	346.539	33751215	13	h44017	0.067446996
2469	Chr13	13_33719566	347.912	33719566	13	h43965	0.011533833
2470	Chr13	13_33719549	348.931	33719549	13	h43965	0.079644249
2471	Chr13	13_34226989	352.117	34226989	13	h44018	0.110202026
2472	Chr13	13_34390640	354.794	34390640	13	h44069	0.035941232
2473	Chr13	13_34426191	358.101	34426191	13	h44069	0.099076994
2474	Chr13	13_34087365	359.909	34087365	13	h44018	0.112086607
2475	Chr13	13_34049088	360.95	34049088	13	h44017	0.079830848
2476	Chr13	13_34606773	365.488	34606773	13	h44076	0.122892243
2477	Chr13	13_34606682	365.488	34606682	13	h44076	0.167278141
2478	Chr13	13_35117884	368.544	35117884	13	h44130	0.176670451
2479	Chr13	13_35473636	370.456	35473636	13	h44155	0.12749245
2480	Chr13	13_35326694	372.588	35326694	13	h44148	0.044885409
2481	Chr13	13_35359072	374.141	35359072	13	h44148	0.076035926
2482	Chr13	13_35696578	376.713	35696578	13	h44167	0.065665426
2483	Chr13	13_35696700	377.846	35696700	13	h44167	0.043182562
2484	Chr13	13_36015335	381.54	36015335	13	h44220	0.067789575
2485	Chr13	13_36053510	382.314	36053510	13	h44220	0.076183119
2486	Chr13	13_36236311	384.088	36236311	13	h44220	0.051544993
2487	Chr13	13_36236294	384.462	36236294	13	h44220	0.045247113
2488	Chr13	13_36343114	385.643	36343114	13	h44289	0.045252434
2489	Chr13	13_36343189	386.98	36343189	13	h44289	0.054008189
2490	Chr13	13_36604129	389.397	36604129	13	h44298	0.107960281
2491	Chr13	13_36665967	389.397	36665967	13	h44313	0
2492	Chr13	13_36592206	389.397	36592206	13	h44292	0.049291422
2493	Chr13	13_36466365	391.95	36466365	13	h44289	0.088631431
2494	Chr13	13_36771065	394.331	36771065	13	h44319	0.142891409
2495	Chr13	13_37289791	397.618	37289791	13	h44396	0.112581942
2496	Chr13	13_37490030	400.591	37490030	13	h44455	0.067352506
2497	Chr13	13_37490029	400.591	37490029	13	h44455	0.766445693
2498	Chr13	13_37285388	400.858	37285388	13	h44396	0.476990431
2499	Chr13	13_37346712	401.185	37346712	13	h44396	0.154409021
2500	Chr13	13_37267393	401.839	37267393	13	h44396	0.135639967
2501	Chr13	13_37114396	402.859	37114396	13	h44368	0.081553051
2502	Chr13	13_37124254	403.611	37124254	13	h44388	0.091490214
2503	Chr13	13_37582567	406.309	37582567	13	h44471	0.160221054
2504	Chr13	13_37826341	407.928	37826341	13	h44488	0.076014333
2505	Chr13	13_37826497	408.035	37826497	13	h44488	0.129202152
2506	Chr13	13_38027686	408.818	38027686	13	h44521	0.138555175
2507	Chr13	13_37979978	411.184	37979978	13	h44521	0.022916721
2508	Chr13	13_37903175	414.176	37903175	13	h44521	0.150062472
2509	Chr13	13_38193000	415.232	38193000	13	h44535	0.196017306
2510	Chr13	13_38372073	416.755	38372073	13	h44535	0.062291117
2511	Chr13	13_38387816	419.003	38387816	13	h44535	0.050712634
2512	Chr13	13_38604326	421.296	38604326	13	h44561	0.224343324
2513	Chr13	13_39288765	423.228	39288765	13	h44592	0.264211554
2514	Chr13	13_39479817	424.325	39479817	13	h44592	0.109549424
2515	Chr13	13_39583584	426.634	39583584	13	h44647	0.044940234
2516	Chr13	13_39583593	426.634	39583593	13	h44647	0
2517	Chr13	13_39583622	426.634	39583622	13	h44647	0.004634801
2518	Chr13	13_39579307	427.565	39579307	13	h44647	0.143673044
2519	Chr13	13_40293153	430.09	40293153	13	h44714	0.252937695
2520	Chr13	13_39683915	432.82	39683915	13	h44647	0.276129278
2521	Chr13	13_39903421	433.487	39903421	13	h44648	0.335883612
2522	Chr13	13_40745368	435.944	40745368	13	h44749	0.182487357
2523	Chr13	13_40691375	438.365	40691375	13	h44749	0.124749709
2524	Chr13	13_41573810	442.249	41573810	13	h44886	0.253351665
2525	Chr13	13_41120172	443.872	41120172	13	h44845	0.216421018
2526	Chr13	13_41496919	446.329	41496919	13	h44886	0.098004393
2527	Chr13	13_41635861	449.585	41635861	13	h44888	0.039393175
