num	chr	marker	cm	bp	group	h	K
968	Chr12	12_1399741	10.583	1399741	12	H	0.001
969	Chr12	12_1734406	12.063	1734406	12	H	0.001
970	Chr12	12_1844191	12.35	1844191	12	H	0.001
971	Chr12	12_2120018	12.925	2120018	12	H	0.001
972	Chr12	12_2293283	16.59	2293283	12	H	0.001
973	Chr12	12_2297984	16.876	2297984	12	H	0.001
974	Chr12	12_2376247	17.163	2376247	12	H	0.001
975	Chr12	12_2511675	17.741	2511675	12	H	0.001
976	Chr12	12_2621904	18.028	2621904	12	H	0.001
977	Chr12	12_2706441	18.316	2706441	12	H	0.001
978	Chr12	12_2732196	18.603	2732196	12	H	0.001
979	Chr12	12_2845540	18.891	2845540	12	H	0.001
980	Chr12	12_2978631	19.178	2978631	12	H	0.001
981	Chr12	12_3078033	19.465	3078033	12	H	0.001
982	Chr12	12_3550371	22.575	3550371	12	H	0.001
983	Chr12	12_3974725	27.858	3974725	12	H	0.001
984	Chr12	12_4017648	28.449	4017648	12	H	0.001
985	Chr12	12_4150354	28.745	4150354	12	H	0.001
986	Chr12	12_4571455	30.587	4571455	12	H	0.001
987	Chr12	12_4830371	30.886	4830371	12	H	0.001
988	Chr12	12_6252874	47.188	6252874	12	H	0.001
989	Chr12	12_6239476	47.48	6239476	12	H	0.001
990	Chr12	12_6309346	48.069	6309346	12	H	0.001
991	Chr12	12_6324308	48.657	6324308	12	H	0.001
992	Chr12	12_9550774	63.657	9550774	12	H	0.001
993	Chr12	12_10211118	64.252	10211118	12	H	0.001
994	Chr12	12_11351830	65.464	11351830	12	H	0.001
995	Chr12	12_12706240	68.28	12706240	12	H	0.001
996	Chr12	12_14384675	70.428	14384675	12	H	0.001
997	Chr12	12_14953030	70.724	14953030	12	H	0.001
998	Chr12	12_16406857	71.015	16406857	12	H	0.001
999	Chr12	12_31585334	72.521	31585334	12	H	0.001
1000	Chr12	12_33247638	78.137	33247638	12	H	0.001
1001	Chr12	12_34063256	83.023	34063256	12	H	0.001
1002	Chr12	12_34420830	84.887	34420830	12	H	0.001
1003	Chr12	12_34690322	87.076	34690322	12	H	0.001
1004	Chr12	12_34710107	87.368	34710107	12	H	0.001
1005	Chr12	12_34756687	87.956	34756687	12	H	0.001
1006	Chr12	12_34851942	88.249	34851942	12	H	0.001
1007	Chr12	12_34882999	88.54	34882999	12	H	0.001
1008	Chr12	12_35065764	88.832	35065764	12	H	0.001
1009	Chr12	12_35429338	89.124	35429338	12	H	0.001
1010	Chr12	12_35873634	94.271	35873634	12	H	0.001
1011	Chr12	12_35946078	95.759	35946078	12	H	0.001
1012	Chr12	12_36308899	99.54	36308899	12	H	0.001
1013	Chr12	12_36411952	100.433	36411952	12	H	0.001
1014	Chr12	12_36656366	100.734	36656366	12	H	0.001
1015	Chr12	12_36795606	101.649	36795606	12	H	0.001
1016	Chr12	12_36854675	101.95	36854675	12	H	0.001
1017	Chr12	12_37092076	106.967	37092076	12	H	0.001
1018	Chr12	12_38314956	117.962	38314956	12	H	0.001
1019	Chr12	12_38354495	118.254	38354495	12	H	0.001
1020	Chr12	12_38680709	119.751	38680709	12	H	0.001
1021	Chr12	12_38765089	120.34	38765089	12	H	0.001
1022	Chr12	12_38927086	121.227	38927086	12	H	0.001
1023	Chr12	12_39002079	121.518	39002079	12	H	0.001
1024	Chr12	12_39136100	121.807	39136100	12	H	0.001
1025	Chr12	12_39336735	122.389	39336735	12	H	0.001
1026	Chr12	12_39441479	122.678	39441479	12	H	0.001
1027	Chr12	12_39648422	122.967	39648422	12	H	0.001
1028	Chr12	12_39677471	123.548	39677471	12	H	0.001
1029	Chr13	13_13748577	0	13748577	13	H	0.001
1030	Chr13	13_13721305	0.883	13721305	13	H	0.001
1031	Chr13	13_4656966	3.354	4656966	13	H	0.001
1032	Chr13	13_13601161	4.879	13601161	13	H	0.001
1033	Chr13	13_13691537	9.002	13691537	13	H	0.001
1034	Chr13	13_13933990	10.821	13933990	13	H	0.001
1035	Chr13	13_14261416	11.113	14261416	13	H	0.001
1036	Chr13	13_14521280	11.695	14521280	13	H	0.001
1037	Chr13	13_14567149	12.572	14567149	13	H	0.001
1038	Chr13	13_14747689	13.154	14747689	13	H	0.001
1039	Chr13	13_14715562	13.735	14715562	13	H	0.001
1040	Chr13	13_15159673	14.912	15159673	13	H	0.001
1041	Chr13	13_15250217	15.201	15250217	13	H	0.001
1042	Chr13	13_15198737	15.782	15198737	13	H	0.001
1043	Chr13	13_15483907	16.665	15483907	13	H	0.001
1044	Chr13	13_15679762	17.877	15679762	13	H	0.001
1045	Chr13	13_16051820	18.476	16051820	13	H	0.001
1046	Chr13	13_16113236	18.765	16113236	13	H	0.001
1047	Chr13	13_16455228	20.573	16455228	13	H	0.001
1048	Chr13	13_16558891	22.37	16558891	13	H	0.001
1049	Chr13	13_16404472	24.48	16404472	13	H	0.001
1050	Chr13	13_16295584	28.922	16295584	13	H	0.001
1051	Chr13	13_16254965	29.212	16254965	13	H	0.001
1052	Chr13	13_16630119	33.599	16630119	13	H	0.001
1053	Chr13	13_16841783	35.105	16841783	13	H	0.001
1054	Chr13	13_16972380	36.612	16972380	13	H	0.001
1055	Chr13	13_17125100	39.067	17125100	13	H	0.001
1056	Chr13	13_17127253	39.36	17127253	13	H	0.001
1057	Chr13	13_17316431	39.948	17316431	13	H	0.001
1058	Chr13	13_17484870	40.836	17484870	13	H	0.001
1059	Chr13	13_17646784	41.128	17646784	13	H	0.001
1060	Chr13	13_17681538	41.421	17681538	13	H	0.001
1061	Chr13	13_18159747	42.611	18159747	13	H	0.001
1062	Chr13	13_19422665	45.427	19422665	13	H	0.001
1063	Chr13	13_20400034	48.278	20400034	13	H	0.001
1064	Chr13	13_20628569	48.891	20628569	13	H	0.001
1065	Chr13	13_21146052	51.761	21146052	13	H	0.001
1066	Chr13	13_21621035	55.64	21621035	13	H	0.001
1067	Chr13	13_21842704	56.242	21842704	13	H	0.001
1068	Chr13	13_21923846	56.841	21923846	13	H	0.001
1069	Chr13	13_22551254	60.67	22551254	13	H	0.001
1070	Chr13	13_23063311	64.499	23063311	13	H	0.001
1071	Chr13	13_23170403	64.792	23170403	13	H	0.001
1072	Chr13	13_23329861	65.086	23329861	13	H	0.001
1073	Chr13	13_23528834	65.38	23528834	13	H	0.001
1074	Chr13	13_23852214	66.592	23852214	13	H	0.001
1075	Chr13	13_23681823	66.89	23681823	13	H	0.001
1076	Chr13	13_27474675	83.926	27474675	13	H	0.001
1077	Chr13	13_27478816	84.212	27478816	13	H	0.001
1078	Chr13	13_27651602	84.497	27651602	13	H	0.001
1079	Chr13	13_27862307	84.785	27862307	13	H	0.001
1080	Chr13	13_27979190	85.962	27979190	13	H	0.001
1081	Chr13	13_28008076	86.251	28008076	13	H	0.001
1082	Chr13	13_28207736	86.54	28207736	13	H	0.001
1083	Chr13	13_28238871	86.829	28238871	13	H	0.001
1084	Chr13	13_28313305	87.119	28313305	13	H	0.001
1085	Chr13	13_28630296	88.916	28630296	13	H	0.001
1086	Chr13	13_28928028	89.498	28928028	13	H	0.001
1087	Chr13	13_29128801	90.083	29128801	13	H	0.001
1088	Chr13	13_29216173	90.373	29216173	13	H	0.001
1089	Chr13	13_29381368	90.664	29381368	13	H	0.001
1090	Chr13	13_29532815	91.855	29532815	13	H	0.001
1091	Chr13	13_29629265	92.147	29629265	13	H	0.001
1092	Chr13	13_29658215	92.438	29658215	13	H	0.001
1093	Chr13	13_30900587	93.023	30900587	13	H	0.001
1094	Chr13	13_29937407	93.313	29937407	13	H	0.001
1095	Chr13	13_30157326	94.802	30157326	13	H	0.001
1096	Chr13	13_30937609	96.599	30937609	13	H	0.001
1097	Chr13	13_31116172	96.89	31116172	13	H	0.001
1098	Chr13	13_31370228	97.475	31370228	13	H	0.001
1099	Chr13	13_31691971	99.327	31691971	13	H	0.001
1100	Chr13	13_31660506	99.627	31660506	13	H	0.001
1101	Chr13	13_32089294	102.145	32089294	13	H	0.001
1102	Chr13	13_32347696	103.986	32347696	13	H	0.001
1103	Chr13	13_32570888	105.827	32570888	13	H	0.001
1104	Chr13	13_33022300	108.625	33022300	13	H	0.001
1105	Chr13	13_33065973	108.913	33065973	13	H	0.001
1106	Chr13	13_33466062	111.746	33466062	13	H	0.001
1107	Chr13	13_34000158	113.598	34000158	13	H	0.001
1108	Chr13	13_34166970	114.471	34166970	13	H	0.001
1109	Chr13	13_34169382	115.049	34169382	13	H	0.001
1110	Chr13	13_34849137	118.535	34849137	13	H	0.001
1111	Chr13	13_35460371	122.09	35460371	13	H	0.001
1112	Chr13	13_37214144	135.697	37214144	13	H	0.001
1113	Chr13	13_37496830	136.629	37496830	13	H	0.001
1114	Chr13	13_37736872	138.529	37736872	13	H	0.001
1115	Chr13	13_39581931	154.133	39581931	13	H	0.001
1116	Chr13	13_39620391	154.423	39620391	13	H	0.001
1117	Chr13	13_39723623	154.714	39723623	13	H	0.001
1118	Chr13	13_39990704	155.898	39990704	13	H	0.001
1119	Chr13	13_40047995	156.78	40047995	13	H	0.001
1120	Chr13	13_40199453	157.365	40199453	13	H	0.001
1121	Chr13	13_40416548	158.549	40416548	13	H	0.001
1122	Chr13	13_40705516	159.447	40705516	13	H	0.001
1123	Chr13	13_40878186	159.741	40878186	13	H	0.001
1124	Chr13	13_40927220	160.326	40927220	13	H	0.001
1125	Chr13	13_40937010	160.616	40937010	13	H	0.001
1126	Chr13	13_40998839	160.909	40998839	13	H	0.001
1127	Chr13	13_41157215	165.006	41157215	13	H	0.001
1128	Chr13	13_41292816	165.297	41292816	13	H	0.001
1129	Chr13	13_41611412	166.48	41611412	13	H	0.001
1130	Chr13	13_41755907	166.771	41755907	13	H	0.001
1131	Chr13	13_42068706	167.659	42068706	13	H	0.001
1132	Chr13	13_42110725	168.247	42110725	13	H	0.001
1133	Chr13	13_42196925	171.69	42196925	13	H	0.001
1134	Chr13	13_42497612	172.285	42497612	13	H	0.001
1135	Chr13	13_42512630	172.581	42512630	13	H	0.001
1136	Chr13	13_42692745	173.786	42692745	13	H	0.001
1137	Chr13	13_42792826	176.567	42792826	13	H	0.001
1138	Chr13	13_43312239	179.365	43312239	13	H	0.001
1139	Chr13	13_43326463	179.655	43326463	13	H	0.001
1140	Chr13	13_43465485	180.538	43465485	13	H	0.001
1141	Chr13	13_43590044	180.83	43590044	13	H	0.001
1142	Chr13	13_43657076	183.921	43657076	13	H	0.001
1143	Chr13	13_43904341	184.819	43904341	13	H	0.001
1144	Chr13	13_43958068	185.115	43958068	13	H	0.001
1145	Chr13	13_44693749	195.099	44693749	13	H	0.001
1146	Chr13	13_45335445	198.677	45335445	13	H	0.001
1147	Chr14	14_994267	0	994267	14	H	0.001
1148	Chr14	14_1169042	0.882	1169042	14	H	0.001
1149	Chr14	14_1532814	2.066	1532814	14	H	0.001
1150	Chr14	14_1622154	2.357	1622154	14	H	0.001
1151	Chr14	14_1658941	2.646	1658941	14	H	0.001
1152	Chr14	14_1853399	3.237	1853399	14	H	0.001
1153	Chr14	14_3870912	14.065	3870912	14	H	0.001
1154	Chr14	14_5172530	20.701	5172530	14	H	0.001
1155	Chr14	14_5275680	21.29	5275680	14	H	0.001
1156	Chr14	14_5451326	21.58	5451326	14	H	0.001
1157	Chr14	14_5630320	22.158	5630320	14	H	0.001
1158	Chr14	14_5717412	22.447	5717412	14	H	0.001
1159	Chr14	14_5766579	23.624	5766579	14	H	0.001
1160	Chr14	14_5972322	24.808	5972322	14	H	0.001
1161	Chr14	14_6106323	25.097	6106323	14	H	0.001
1162	Chr14	14_6442646	25.387	6442646	14	H	0.001
1163	Chr14	14_6502216	25.969	6502216	14	H	0.001
1164	Chr14	14_6561966	26.258	6561966	14	H	0.001
1165	Chr14	14_7137861	29.658	7137861	14	H	0.001
1166	Chr14	14_7160104	29.949	7160104	14	H	0.001
1167	Chr14	14_7416540	35.232	7416540	14	H	0.001
1168	Chr14	14_7742573	41.984	7742573	14	H	0.001
1169	Chr14	14_7824678	42.851	7824678	14	H	0.001
1170	Chr14	14_8133158	47.964	8133158	14	H	0.001
1171	Chr14	14_8709515	51.473	8709515	14	H	0.001
1172	Chr14	14_9099832	54.683	9099832	14	H	0.001
1173	Chr14	14_10148917	57.498	10148917	14	H	0.001
1174	Chr14	14_9749952	57.796	9749952	14	H	0.001
1175	Chr14	14_10736346	58.699	10736346	14	H	0.001
1176	Chr14	14_12110319	58.997	12110319	14	H	0.001
1177	Chr14	14_45506013	73.997	45506013	14	H	0.001
1178	Chr14	14_45491436	74.302	45491436	14	H	0.001
1179	Chr14	14_45971865	81.443	45971865	14	H	0.001
1180	Chr14	14_46049691	81.749	46049691	14	H	0.001
1181	Chr14	14_46189672	82.355	46189672	14	H	0.001
1182	Chr14	14_46224993	82.658	46224993	14	H	0.001
1183	Chr14	14_46550370	83.579	46550370	14	H	0.001
1184	Chr14	14_48483077	94.878	48483077	14	H	0.001
1185	Chr14	14_48456159	98.636	48456159	14	H	0.001
1186	Chr14	14_48411573	98.928	48411573	14	H	0.001
1187	Chr14	14_48345612	99.516	48345612	14	H	0.001
1188	Chr14	14_48265926	99.809	48265926	14	H	0.001
1189	Chr14	14_48255714	100.397	48255714	14	H	0.001
1190	Chr14	14_48091406	100.7	48091406	14	H	0.001
1191	Chr14	14_47864522	103.283	47864522	14	H	0.001
1192	Chr14	14_47851291	103.588	47851291	14	H	0.001
1193	Chr14	14_47786334	104.205	47786334	14	H	0.001
1194	Chr15	15_632659	0	632659	15	H	0.001
1195	Chr15	15_681266	1.177	681266	15	H	0.001
1196	Chr15	15_947896	1.762	947896	15	H	0.001
1197	Chr15	15_1490854	10.349	1490854	15	H	0.001
1198	Chr15	15_1523116	10.638	1523116	15	H	0.001
1199	Chr15	15_1793436	10.928	1793436	15	H	0.001
1200	Chr15	15_2767603	17.17	2767603	15	H	0.001
1201	Chr15	15_2938503	18.047	2938503	15	H	0.001
1202	Chr15	15_3065595	18.336	3065595	15	H	0.001
1203	Chr15	15_3227977	18.917	3227977	15	H	0.001
1204	Chr15	15_3289823	19.207	3289823	15	H	0.001
1205	Chr15	15_3453351	19.788	3453351	15	H	0.001
1206	Chr15	15_3851525	21.652	3851525	15	H	0.001
1207	Chr15	15_4119316	23.855	4119316	15	H	0.001
1208	Chr15	15_4271251	26.311	4271251	15	H	0.001
1209	Chr15	15_4405156	26.605	4405156	15	H	0.001
1210	Chr15	15_4504320	28.74	4504320	15	H	0.001
1211	Chr15	15_4635240	30.247	4635240	15	H	0.001
1212	Chr15	15_4926375	31.156	4926375	15	H	0.001
1213	Chr15	15_5331364	32.986	5331364	15	H	0.001
1214	Chr15	15_5449313	33.277	5449313	15	H	0.001
1215	Chr15	15_5940133	36.406	5940133	15	H	0.001
1216	Chr15	15_6732449	40.609	6732449	15	H	0.001
1217	Chr15	15_7068549	40.907	7068549	15	H	0.001
1218	Chr15	15_7499673	44.394	7499673	15	H	0.001
1219	Chr15	15_7773225	44.688	7773225	15	H	0.001
1220	Chr15	15_7827222	44.982	7827222	15	H	0.001
1221	Chr15	15_8461806	47.144	8461806	15	H	0.001
1222	Chr15	15_8593227	47.743	8593227	15	H	0.001
1223	Chr15	15_8758404	48.341	8758404	15	H	0.001
1224	Chr15	15_9216048	52.99	9216048	15	H	0.001
1225	Chr15	15_9675568	53.9	9675568	15	H	0.001
1226	Chr15	15_9840775	54.498	9840775	15	H	0.001
1227	Chr15	15_10414071	58.702	10414071	15	H	0.001
1228	Chr15	15_10545687	59.584	10545687	15	H	0.001
1229	Chr15	15_10861516	61.681	10861516	15	H	0.001
1230	Chr15	15_10882644	61.969	10882644	15	H	0.001
1231	Chr15	15_11021442	62.258	11021442	15	H	0.001
1232	Chr15	15_11441207	65.658	11441207	15	H	0.001
1233	Chr15	15_12182665	67.466	12182665	15	H	0.001
1234	Chr15	15_12648491	74.173	12648491	15	H	0.001
1235	Chr15	15_12885947	74.463	12885947	15	H	0.001
1236	Chr15	15_13002170	75.647	13002170	15	H	0.001
1237	Chr15	15_13026950	75.938	13026950	15	H	0.001
1238	Chr15	15_13668083	83.275	13668083	15	H	0.001
1239	Chr15	15_13895630	83.559	13895630	15	H	0.001
1240	Chr15	15_13979226	83.843	13979226	15	H	0.001
1241	Chr15	15_14242704	84.127	14242704	15	H	0.001
1242	Chr15	15_14587822	85.29	14587822	15	H	0.001
1243	Chr15	15_15202628	87.673	15202628	15	H	0.001
1244	Chr15	15_15458040	92.658	15458040	15	H	0.001
1245	Chr15	15_15844069	93.52	15844069	15	H	0.001
1246	Chr15	15_15979942	93.804	15979942	15	H	0.001
1247	Chr15	15_16744648	94.093	16744648	15	H	0.001
1248	Chr15	15_16961359	97.165	16961359	15	H	0.001
1249	Chr15	15_18014946	98.047	18014946	15	H	0.001
1250	Chr15	15_25328170	98.632	25328170	15	H	0.001
1251	Chr15	15_36824503	99.217	36824503	15	H	0.001
1252	Chr15	15_19739205	100.089	19739205	15	H	0.001
1253	Chr15	15_20508473	100.664	20508473	15	H	0.001
1254	Chr15	15_24562205	100.951	24562205	15	H	0.001
1255	Chr15	15_40336111	101.244	40336111	15	H	0.001
1256	Chr15	15_43631120	101.832	43631120	15	H	0.001
1257	Chr15	15_44819032	102.42	44819032	15	H	0.001
1258	Chr15	15_48064601	113.466	48064601	15	H	0.001
1259	Chr15	15_48558119	120.218	48558119	15	H	0.001
1260	Chr15	15_48654863	121.1	48654863	15	H	0.001
1261	Chr15	15_48805591	121.389	48805591	15	H	0.001
1262	Chr15	15_49037659	123.165	49037659	15	H	0.001
1263	Chr15	15_49243581	124.342	49243581	15	H	0.001
1264	Chr15	15_49529129	124.923	49529129	15	H	0.001
1265	Chr15	15_49575186	125.213	49575186	15	H	0.001
1266	Chr15	15_49604030	125.502	49604030	15	H	0.001
1267	Chr15	15_49816600	126.083	49816600	15	H	0.001
1268	Chr15	15_49895276	126.664	49895276	15	H	0.001
1269	Chr15	15_50021905	127.246	50021905	15	H	0.001
1270	Chr15	15_50094377	128.118	50094377	15	H	0.001
1271	Chr15	15_50111513	128.405	50111513	15	H	0.001
1272	Chr15	15_50365933	129.921	50365933	15	H	0.001
1273	Chr15	15_50584269	133.43	50584269	15	H	0.001
1274	Chr15	15_50775531	134.328	50775531	15	H	0.001
1275	Chr15	15_51153455	136.799	51153455	15	H	0.001
1276	Chr15	15_51234851	137.088	51234851	15	H	0.001
1277	Chr15	15_51360752	138.272	51360752	15	H	0.001
1278	Chr16	16_283257	0	283257	16	H	0.001
1279	Chr16	16_702740	0.877	702740	16	H	0.001
1280	Chr16	16_746203	1.166	746203	16	H	0.001
1281	Chr16	16_774016	1.455	774016	16	H	0.001
1282	Chr16	16_1005395	2.332	1005395	16	H	0.001
1283	Chr16	16_1260822	2.91	1260822	16	H	0.001
1284	Chr16	16_1520036	3.198	1520036	16	H	0.001
1285	Chr16	16_1861489	5.295	1861489	16	H	0.001
1286	Chr16	16_1959037	6.485	1959037	16	H	0.001
1287	Chr16	16_2403707	12.101	2403707	16	H	0.001
1288	Chr16	16_2431564	12.402	2431564	16	H	0.001
1289	Chr16	16_1649359	15.957	1649359	16	H	0.001
1290	Chr16	16_1576261	16.244	1576261	16	H	0.001
1291	Chr16	16_5050221	31.244	5050221	16	H	0.001
1292	Chr16	16_5133250	31.551	5133250	16	H	0.001
1293	Chr16	16_5684875	31.854	5684875	16	H	0.001
1294	Chr16	16_5836076	32.769	5836076	16	H	0.001
1295	Chr16	16_6631153	35.656	6631153	16	H	0.001
1296	Chr16	16_6929142	36.915	6929142	16	H	0.001
1297	Chr16	16_7597058	38.149	7597058	16	H	0.001
1298	Chr16	16_8037107	39.693	8037107	16	H	0.001
1299	Chr16	16_28970791	50.28	28970791	16	H	0.001
1300	Chr16	16_29411794	51.178	29411794	16	H	0.001
1301	Chr16	16_29738349	51.483	29738349	16	H	0.001
1302	Chr16	16_30676253	58.879	30676253	16	H	0.001
1303	Chr16	16_31359859	62.048	31359859	16	H	0.001
1304	Chr16	16_31523222	62.941	31523222	16	H	0.001
1305	Chr16	16_31667215	63.234	31667215	16	H	0.001
1306	Chr16	16_31819590	63.526	31819590	16	H	0.001
1307	Chr16	16_32318002	64.724	32318002	16	H	0.001
1308	Chr16	16_32445623	65.319	32445623	16	H	0.001
1309	Chr16	16_32451272	65.613	32451272	16	H	0.001
1310	Chr16	16_32651304	65.907	32651304	16	H	0.001
1311	Chr16	16_32796708	66.201	32796708	16	H	0.001
1312	Chr16	16_32996346	66.494	32996346	16	H	0.001
1313	Chr16	16_33318274	66.786	33318274	16	H	0.001
1314	Chr16	16_33701308	67.378	33701308	16	H	0.001
1315	Chr16	16_34214614	70.979	34214614	16	H	0.001
1316	Chr16	16_35168738	71.911	35168738	16	H	0.001
1317	Chr16	16_35640827	72.208	35640827	16	H	0.001
1318	Chr16	16_35805380	72.8	35805380	16	H	0.001
1319	Chr16	16_36236450	76.95	36236450	16	H	0.001
1320	Chr16	16_36264642	78.148	36264642	16	H	0.001
1321	Chr16	16_36311638	78.438	36311638	16	H	0.001
1322	Chr16	16_36734249	78.727	36734249	16	H	0.001
1323	Chr16	16_37445692	79.904	37445692	16	H	0.001
1324	Chr17	17_2217986	0	2217986	17	H	0.001
1325	Chr17	17_2380478	1.553	2380478	17	H	0.001
1326	Chr17	17_2321565	1.856	2321565	17	H	0.001
1327	Chr17	17_2731019	3.099	2731019	17	H	0.001
1328	Chr17	17_3094261	8.6	3094261	17	H	0.001
1329	Chr17	17_3118847	10.476	3118847	17	H	0.001
1330	Chr17	17_3306184	13.686	3306184	17	H	0.001
1331	Chr17	17_3999352	15.888	3999352	17	H	0.001
1332	Chr17	17_4042311	18.037	4042311	17	H	0.001
1333	Chr17	17_4467354	18.331	4467354	17	H	0.001
1334	Chr17	17_4312707	18.625	4312707	17	H	0.001
1335	Chr17	17_4625349	19.217	4625349	17	H	0.001
1336	Chr17	17_4745054	21.036	4745054	17	H	0.001
1337	Chr17	17_4928431	21.33	4928431	17	H	0.001
1338	Chr17	17_5620407	24.479	5620407	17	H	0.001
1339	Chr17	17_5652682	25.074	5652682	17	H	0.001
1340	Chr17	17_5817908	25.972	5817908	17	H	0.001
1341	Chr17	17_5718320	26.27	5718320	17	H	0.001
1342	Chr17	17_6312383	29.5	6312383	17	H	0.001
1343	Chr17	17_7207903	35.646	7207903	17	H	0.001
1344	Chr17	17_8557119	39.369	8557119	17	H	0.001
1345	Chr17	17_9008173	41.177	9008173	17	H	0.001
1346	Chr17	17_9094608	41.769	9094608	17	H	0.001
1347	Chr17	17_9149565	42.062	9149565	17	H	0.001
1348	Chr17	17_9254360	42.357	9254360	17	H	0.001
1349	Chr17	17_9270583	42.655	9270583	17	H	0.001
1350	Chr17	17_10380761	50.354	10380761	17	H	0.001
1351	Chr17	17_12029252	60.191	12029252	17	H	0.001
1352	Chr17	17_12632357	60.801	12632357	17	H	0.001
1353	Chr17	17_12672758	61.376	12672758	17	H	0.001
1354	Chr17	17_12748589	61.662	12748589	17	H	0.001
1355	Chr17	17_12800284	61.947	12800284	17	H	0.001
1356	Chr17	17_12929128	62.233	12929128	17	H	0.001
1357	Chr17	17_13002255	62.811	13002255	17	H	0.001
1358	Chr17	17_13117006	63.389	13117006	17	H	0.001
1359	Chr17	17_13163893	63.677	13163893	17	H	0.001
1360	Chr17	17_13255142	64.258	13255142	17	H	0.001
1361	Chr17	17_13397230	64.836	13397230	17	H	0.001
1362	Chr17	17_13604942	66.307	13604942	17	H	0.001
1363	Chr17	17_13769942	67.184	13769942	17	H	0.001
1364	Chr17	17_13832832	67.473	13832832	17	H	0.001
1365	Chr17	17_14519436	69.96	14519436	17	H	0.001
1366	Chr17	17_15282143	72.135	15282143	17	H	0.001
1367	Chr17	17_15691784	73.66	15691784	17	H	0.001
1368	Chr17	17_15981374	74.255	15981374	17	H	0.001
1369	Chr17	17_18425185	77.125	18425185	17	H	0.001
1370	Chr17	17_19731255	77.428	19731255	17	H	0.001
1371	Chr17	17_23963800	77.731	23963800	17	H	0.001
1372	Chr17	17_27168909	78.341	27168909	17	H	0.001
1373	Chr17	17_28842708	78.645	28842708	17	H	0.001
1374	Chr17	17_30921457	79.259	30921457	17	H	0.001
1375	Chr17	17_31246808	79.56	31246808	17	H	0.001
1376	Chr17	17_31742522	79.861	31742522	17	H	0.001
1377	Chr17	17_32967012	80.457	32967012	17	H	0.001
1378	Chr17	17_33181328	84.286	33181328	17	H	0.001
1379	Chr17	17_33296574	84.881	33296574	17	H	0.001
1380	Chr17	17_33515060	85.182	33515060	17	H	0.001
1381	Chr17	17_34209114	85.482	34209114	17	H	0.001
1382	Chr17	17_34930343	85.783	34930343	17	H	0.001
1383	Chr17	17_36094194	87.624	36094194	17	H	0.001
1384	Chr17	17_36121230	90.734	36121230	17	H	0.001
1385	Chr17	17_37014645	91.329	37014645	17	H	0.001
1386	Chr17	17_37019767	91.625	37019767	17	H	0.001
1387	Chr17	17_37130270	91.921	37130270	17	H	0.001
1388	Chr17	17_37140415	92.218	37140415	17	H	0.001
1389	Chr17	17_37284864	94.06	37284864	17	H	0.001
1390	Chr17	17_37452896	94.958	37452896	17	H	0.001
1391	Chr17	17_37553627	95.862	37553627	17	H	0.001
1392	Chr17	17_37826455	97.714	37826455	17	H	0.001
1393	Chr17	17_37961028	98.313	37961028	17	H	0.001
1394	Chr17	17_37990017	98.611	37990017	17	H	0.001
1395	Chr17	17_38256161	100.499	38256161	17	H	0.001
1396	Chr17	17_38795806	109.59	38795806	17	H	0.001
1397	Chr17	17_38811403	109.884	38811403	17	H	0.001
1398	Chr17	17_38882864	110.178	38882864	17	H	0.001
1399	Chr17	17_39007518	112.327	39007518	17	H	0.001
1400	Chr17	17_39052372	113.22	39052372	17	H	0.001
1401	Chr17	17_39416220	115.722	39416220	17	H	0.001
1402	Chr17	17_39426610	116.018	39426610	17	H	0.001
1403	Chr17	17_39521449	116.916	39521449	17	H	0.001
1404	Chr17	17_39524158	117.209	39524158	17	H	0.001
1405	Chr17	17_40051846	122.457	40051846	17	H	0.001
1406	Chr17	17_40068238	122.751	40068238	17	H	0.001
1407	Chr17	17_40410264	125.222	40410264	17	H	0.001
1408	Chr17	17_40561123	126.115	40561123	17	H	0.001
1409	Chr17	17_40649315	126.409	40649315	17	H	0.001
1410	Chr17	17_40704892	127.001	40704892	17	H	0.001
1411	Chr17	17_40908836	128.831	40908836	17	H	0.001
1412	Chr17	17_41052244	130.021	41052244	17	H	0.001
1413	Chr17	17_41275983	131.546	41275983	17	H	0.001
1414	Chr17	17_41302725	131.842	41302725	17	H	0.001
1415	Chr18	18_224569	0	224569	18	H	0.001
1416	Chr18	18_441123	0.591	441123	18	H	0.001
1417	Chr18	18_492131	1.176	492131	18	H	0.001
1418	Chr18	18_581209	2.36	581209	18	H	0.001
1419	Chr18	18_754053	3.247	754053	18	H	0.001
1420	Chr18	18_1056851	3.836	1056851	18	H	0.001
1421	Chr18	18_1112725	6.582	1112725	18	H	0.001
1422	Chr18	18_1172986	7.167	1172986	18	H	0.001
1423	Chr18	18_1193941	7.456	1193941	18	H	0.001
1424	Chr18	18_1582944	8.339	1582944	18	H	0.001
1425	Chr18	18_1640839	8.917	1640839	18	H	0.001
1426	Chr18	18_1718438	9.495	1718438	18	H	0.001
1427	Chr18	18_1984736	10.073	1984736	18	H	0.001
1428	Chr18	18_2366836	16.233	2366836	18	H	0.001
1429	Chr18	18_2452372	16.522	2452372	18	H	0.001
1430	Chr18	18_2575102	18.308	2575102	18	H	0.001
1431	Chr18	18_2728738	18.599	2728738	18	H	0.001
1432	Chr18	18_3058000	20.396	3058000	18	H	0.001
1433	Chr18	18_3222276	24.13	3222276	18	H	0.001
1434	Chr18	18_3474294	25.034	3474294	18	H	0.001
1435	Chr18	18_6790349	38.913	6790349	18	H	0.001
